,u_MI,-0.031670560370884504,,u_MI,-0.031668353075856144,,u_MI,-0.031666143584480895,,u_MI,-0.03166393249874204,,u_MI,-0.03166171949938226,,u_MI,-0.031657288424318066,,u_MI,-0.0316550366517779,,u_MI,-0.0316528266362329,,u_MI,-0.03165061009844004,,u_MI,-0.031647456570522425
,u_MR,2.263948620984554,,u_MR,2.2521853513164234,,u_MR,2.2403785606657736,,u_MR,2.2285251414308656,,u_MR,2.216626781314541,,u_MR,2.192697330191532,,u_MR,2.1806673731402064,,u_MR,2.1685947584475747,,u_MR,2.156480117861957,,u_MR,2.144326559889673
,u_P1,-1.1753030112469136,,u_P1,-1.1772232595109042,,u_P1,-1.1791503733096922,,u_P1,-1.1810740776359183,,u_P1,-1.1829675289157333,,u_P1,-1.1867029099351518,,u_P1,-1.1885734258961187,,u_P1,-1.1904280025066996,,u_P1,-1.1922704123290309,,u_P1,-1.19409877798718
,u_T0,0.6118453525942471,,u_T0,0.6163563459545073,,u_T0,0.620931478382923,,u_T0,0.6255729844344005,,u_T0,0.6302822665751632,,u_T0,0.6399097959795128,,u_T0,0.6448309600343893,,u_T0,0.6498257502078008,,u_T0,0.6548957252297367,,u_T0,0.6600360232070942
,u_T1,2.3127252858923653,,u_T1,2.337009792104646,,u_T1,2.361627879153995,,u_T1,2.386565391179609,,u_T1,2.411855301970843,,u_T1,2.4633237607112477,,u_T1,2.4895025282073697,,u_T1,2.5159530953303286,,u_T1,2.542621891621312,,u_T1,2.5695503981680905
,u_T2,-0.007082276020344712,,u_T2,-0.007149558347899158,,u_T2,-0.007218131783475878,,u_T2,-0.007288033143816086,,u_T2,-0.0073593013965806055,,u_T2,-0.0075061044373392295,,u_T2,-0.007581724327482362,,u_T2,-0.0076588835092660885,,u_T2,-0.00773762948976332,,u_T2,-0.007818011631885061
,u_T8,0.6597616816080352,,u_T8,0.6636472600603927,,u_T8,0.6675810738558269,,u_T8,0.671564137240912,,u_T8,0.6755976522848324,,u_T8,0.6838195657383497,,u_T8,0.6880100162887405,,u_T8,0.6922591089496896,,u_T8,0.696556319515255,,u_T8,0.7009069104268958
,u_T80,0.2743683817261772,,u_T80,0.2765759382460486,,u_T80,0.2788191861918671,,u_T80,0.2810989706121621,,u_T80,0.28341621603670863,,u_T80,0.28816675139509823,,u_T80,0.29060199898600175,,u_T80,0.2930785842993778,,u_T80,0.2955975631294044,,u_T80,0.2981600282872662
,u_TNF,4.498998362394856,,u_TNF,4.567207869026761,,u_TNF,4.63512163676804,,u_TNF,4.70254020200506,,u_TNF,4.7692414407219585,,u_TNF,4.899483973628323,,u_TNF,4.962115533460213,,u_TNF,5.022771249574539,,u_TNF,5.080746380172872,,u_TNF,5.135622353909188
,u_Tc,1.417154555917804,,u_Tc,1.449175475586358,,u_Tc,1.4818683460754885,,u_Tc,1.5152266324576567,,u_Tc,1.549289730322172,,u_Tc,1.6193769655466936,,u_Tc,1.6554051634054696,,u_Tc,1.6920483740914365,,u_Tc,1.7292848671234877,,u_Tc,1.767144146041351
,u_Tcy,0.0013993096213709801,,u_Tcy,0.0013992922033710968,,u_Tcy,0.001399274976845912,,u_Tcy,0.0013992575750570622,,u_Tcy,0.0013992400633640743,,u_Tcy,0.0013992057601758974,,u_Tcy,0.0013991881731750138,,u_Tcy,0.0013991710729353549,,u_Tcy,0.0013991537346725639,,u_Tcy,0.0013991364184743338
,u_Ty,0.0008097116851912743,,u_Ty,0.0008097057227116004,,u_Ty,0.0008096997245800682,,u_Ty,0.0008096938248177059,,u_Ty,0.0008096878603959997,,u_Ty,0.0008096760392392397,,u_Ty,0.0008096698910347383,,u_Ty,0.0008096640208879381,,u_Ty,0.0008096582572555257,,u_Ty,0.0008096522256388033
,u_i,1.8411442141503072,,u_i,1.8462581892069467,,u_i,1.8513459361480178,,u_i,1.8563442348208348,,u_i,1.8613365881201769,,u_i,1.8711122421690793,,u_i,1.8758965398268466,,u_i,1.880599616691241,,u_i,1.8852325155165097,,u_i,1.889798526769547
,u_i10,-0.22377027115851664,,u_i10,-0.22541253097667013,,u_i10,-0.22571507530913712,,u_i10,-0.22683862961512302,,u_i10,-0.22797974534558674,,u_i10,-0.23031507968059112,,u_i10,-0.23150945366698408,,u_i10,-0.23272275256088323,,u_i10,-0.23395527905513314,,u_i10,-0.23509794960387295
,u_i12,0.7244955144902434,,u_i12,0.728851681107098,,u_i12,0.7337512354843391,,u_i12,0.738246968019677,,u_i12,0.7427764893873379,,u_i12,0.752098302563233,,u_i12,0.7568484676205907,,u_i12,0.7616388169539138,,u_i12,0.7663512774383705,,u_i12,0.7713982682897385
,u_i4,-0.03758921672436598,,u_i4,-0.03793177922055327,,u_i4,-0.03828064656124238,,u_i4,-0.03863599430005976,,u_i4,-0.038998005439093805,,u_i4,-0.03974278117487086,,u_i4,-0.04012594631683882,,u_i4,-0.04051657692545579,,u_i4,-0.04091489267276593,,u_i4,-0.04132112338321164
,u_iy,2.122027238899904,,u_iy,2.121890005797524,,u_iy,2.1217075884280714,,u_iy,2.1214763708768314,,u_iy,2.121202466592944,,u_iy,2.1205018185135955,,u_iy,2.120074582184072,,u_iy,2.1195839397940475,,u_iy,2.119047044067159,,u_iy,2.118451071036032
,w_1,-0.3438317418040773,,w_1,-0.3432090254089324,,w_1,-0.3425853742295454,,w_1,-0.34196355651079857,,w_1,-0.34135474690005624,,w_1,-0.3400346626433993,,w_1,-0.33937367420095843,,w_1,-0.33873459721810756,,w_1,-0.338078787908217,,w_1,-0.3374092347501449
,w_2,-0.0026791373752468443,,w_2,-0.002679133772467402,,w_2,-0.0026791304780241585,,w_2,-0.002679127089558652,,w_2,-0.002679123904512817,,w_2,-0.0026791167967086743,,w_2,-0.0026791134095598005,,w_2,-0.002679110093324273,,w_2,-0.0026791064233189204,,w_2,-0.002679102912704597
,w_3,-0.046240569418864196,,w_3,-0.0462294034641308,,w_3,-0.04621820850375962,,w_3,-0.046206984104379456,,w_3,-0.04619573033728766,,w_3,-0.04617313540784954,,w_3,-0.04616176082626897,,w_3,-0.04615040021417309,,w_3,-0.04613900537512377,,w_3,-0.046126649752940126
